id,date,indicator,z_value,direction,fwd_ret_1d,fwd_ret_3d,fwd_ret_5d
NDX,2026-05-14,asset_mgr_net,1.7475644550105436,1,-0.015385291916587773,-0.025742163446244137,-0.007539857408798589
NDX,2026-05-14,lev_net,-1.694953832716375,-1,-0.015385291916587773,-0.025742163446244137,-0.007539857408798589
SPX,2026-05-14,asset_mgr_net,1.5974905013169947,1,-0.012363320128051747,-0.01968079497270636,-0.007401445333909629
KOSPI200,2026-05-13,gex,6.281403933074128,1,0.018849832400403166,-0.04005179606120468,-0.07757935369661606
KOSPI200,2026-05-13,iv_skew_25d,1.8114108524474735,1,0.018849832400403166,-0.04005179606120468,-0.07757935369661606
KOSPI200,2026-05-13,pcr_oi,4.028060417372562,1,0.018849832400403166,-0.04005179606120468,-0.07757935369661606
NDX,2026-05-13,asset_mgr_net,1.817339186130043,1,0.0072653579875274765,-0.012686725938693466,-0.002357761335174846
NDX,2026-05-13,lev_net,-1.7356145563432488,-1,0.0072653579875274765,-0.012686725938693466,-0.002357761335174846
SPX,2026-05-13,asset_mgr_net,1.6571638212804598,1,0.007655604577358366,-0.005534499152030081,-0.0015152345980118387
KOSPI200,2026-05-12,iv_skew_25d,1.6410961936896942,1,0.031062776214498822,-0.017762229489357018,-0.04308734927032898
KOSPI200,2026-05-12,lev_net,-2.1233964395586526,-1,0.031062776214498822,-0.017762229489357018,-0.04308734927032898
KOSPI200,2026-05-12,pcr_oi,4.6573532937389155,1,0.031062776214498822,-0.017762229489357018,-0.04308734927032898
NDX,2026-05-12,asset_mgr_net,1.8934062106156635,1,0.010395346389916238,0.0020780612932658205,-0.00846250209492827
NDX,2026-05-12,lev_net,-1.7826906779428462,-1,0.010395346389916238,0.0020780612932658205,-0.00846250209492827
SPX,2026-05-12,asset_mgr_net,1.7215173603271738,1,0.005849246488426552,0.0010187920353976754,-0.006397831890209593
KOSPI200,2026-05-11,iv_skew_25d,1.8764330518548669,1,-0.023137753417420526,0.026191969887076505,-0.03313412137621352
KOSPI200,2026-05-11,pcr_oi,6.228593715766634,1,-0.023137753417420526,0.026191969887076505,-0.03313412137621352
NDX,2026-05-11,asset_mgr_net,1.5061055880097178,1,-0.008726248782821466,0.008855210749566078,-0.011128365251198091
KOSPI200,2026-05-08,lev_net,-2.089634679036071,-1,0.052355429693268674,0.05993901856372208,0.009746605627318328
NDX,2026-05-08,asset_mgr_net,1.555712618694658,1,0.002930389960392965,0.004513400472932361,-0.0037554661296211878
KOSPI200,2026-05-07,basis_bp,1.5963564249308617,1,0.0011392691284157763,0.02917746508270591,0.0811490094446281
KOSPI200,2026-05-07,lev_net,-2.770568812099136,-1,0.0011392691284157763,0.02917746508270591,0.0811490094446281
NDX,2026-05-07,asset_mgr_net,1.6086099183311764,1,0.023492585373471986,0.017534394794793684,0.03558161914924729
KOSPI200,2026-05-06,asset_mgr_net,-1.8720809782137127,-1,0.017908518718518174,0.07242194346821518,0.08015013765569257
KOSPI200,2026-05-06,lev_net,1.999332889626294,1,0.017908518718518174,0.07242194346821518,0.08015013765569257
NDX,2026-05-06,asset_mgr_net,1.6652287740322615,1,-0.0012315288597960494,0.025227663472258577,0.026845867671940526
NDX,2026-05-05,asset_mgr_net,1.725565545436333,1,0.020849834467523864,0.04354549530452756,0.03747056811169713
KOSPI200,2026-05-04,lev_net,1.9875439495384861,1,0.07618657470037915,0.09670750528742644,0.1274222129070366
KOSPI200,2026-04-30,iv_skew_25d,-4.504723869039278,-1,0.057965025449780994,0.1589578188781937,0.22102504661593514
KOSPI200,2026-04-27,iv_skew_25d,-3.4096451537471704,-1,0.003717360071533893,-0.0031949202776968555,0.1349301236775744
NDX,2026-04-27,asset_mgr_net,1.7779411262594085,1,-0.010132321372013142,0.005362966782036738,0.012676506461710924
NDX,2026-04-24,asset_mgr_net,1.811468730331336,1,7.360789339849738e-05,-0.004273764422837223,0.014895047233162373
NDX,2026-04-23,asset_mgr_net,1.8464553630036706,1,0.019454364481061193,0.00919920479596037,0.024997106698188665
